106.704 151.044 43.5875 190 
-106.704 -151.044 -43.5875 190 

101.242 100.686 125.349 190 
-101.242 -100.686 -125.349 190 

25.9446 180.358 53.8318 190 
-25.9446 -180.358 -53.8318 190 

183.923 41.2962 -23.8076 190 
-183.923 -41.2962 23.8076 190 

-78.7603 42.2315 167.67 190 
78.7603 -42.2315 -167.67 190 

-37.8406 -128.744 134.51 190 
37.8406 128.744 -134.51 190 

96.5608 -105.078 125.438 190 
-96.5608 105.078 -125.438 190 

179.541 -50.1705 36.7138 190 
-179.541 50.1705 -36.7138 190 

-145.987 36.321 116.054 190 
145.987 -36.321 -116.054 190 

-106.089 69.7665 141.343 190 
106.089 -69.7665 -141.343 190 

104 71.8936 141.829 190 
-104 -71.8936 -141.829 190 

-65.0447 -3.49922 178.485 190 
65.0447 3.49922 -178.485 190 

-61.8509 -146.688 103.716 190 
61.8509 146.688 -103.716 190 

34.9642 183.929 32.3698 190 
-34.9642 -183.929 -32.3698 190 

74.9192 -109.999 135.6 190 
-74.9192 109.999 -135.6 190 

45.7203 183.831 14.6942 190 
-45.7203 -183.831 -14.6942 190 

76.1576 -157.477 -74.169 190 
-76.1576 157.477 74.169 190 

-45.5384 146.328 -112.314 190 
45.5384 -146.328 112.314 190 

-9.86862 -43.1608 184.769 190 
9.86862 43.1608 -184.769 190 

-109.882 -95.2117 122.314 190 
109.882 95.2117 -122.314 190 

54.5053 93.3274 -156.266 190 
-54.5053 -93.3274 156.266 190 

-130.951 95.6465 99.0125 190 
130.951 -95.6465 -99.0125 190 

-173.177 -73.5449 -26.4733 190 
173.177 73.5449 26.4733 190 

126.283 -100.798 99.9618 190 
-126.283 100.798 -99.9618 190 

187.586 9.79851 28.558 190 
-187.586 -9.79851 -28.558 190 

136.014 -129.516 -28.7364 190 
-136.014 129.516 28.7364 190 

181.897 38.9783 -38.6543 190 
-181.897 -38.9783 38.6543 190 

2.23416 -11.7227 189.625 190 
-2.23416 11.7227 -189.625 190 

-84.966 23.3325 168.334 190 
84.966 -23.3325 -168.334 190 

9.23107 39.0797 185.708 190 
-9.23107 -39.0797 -185.708 190 

143.498 121.22 28.5283 190 
-143.498 -121.22 -28.5283 190 

149.694 -33.317 112.168 190 
-149.694 33.317 -112.168 190 

20.5391 -156.279 106.09 190 
-20.5391 156.279 -106.09 190 

124.89 -142.347 -15.4917 190 
-124.89 142.347 15.4917 190 

51.413 182.061 -17.6209 190 
-51.413 -182.061 17.6209 190 

131.135 -111.689 80.1825 190 
-131.135 111.689 -80.1825 190 

-153.954 -100.257 48.4425 190 
153.954 100.257 -48.4425 190 

-52.5168 -155.621 95.5209 190 
52.5168 155.621 -95.5209 190 

-55.116 68.7528 168.331 190 
55.116 -68.7528 -168.331 190 

-153.001 -111.966 12.4295 190 
153.001 111.966 -12.4295 190 

37.3839 131.799 131.649 190 
-37.3839 -131.799 -131.649 190 

-166.798 75.1143 51.3442 190 
166.798 -75.1143 -51.3442 190 

-53.0908 -35.1716 179.009 190 
53.0908 35.1716 -179.009 190 

34.3247 30.0573 184.441 190 
-34.3247 -30.0573 -184.441 190 

89.0872 -66.4947 154.084 190 
-89.0872 66.4947 -154.084 190 

-162.398 -81.4782 55.5718 190 
162.398 81.4782 -55.5718 190 

-54.18 -119.989 136.993 190 
54.18 119.989 -136.993 190 

30.2908 -94.27 162.159 190 
