83.5128 13.3728 0.564792 -0.0448913
90.8583 13.4484 0.835595 0.199827
92.6397 13.4388 -0.48289 0.597538
97.951 13.4199 0.910654 0.700791
85.9833 13.3482 0.923359 -0.388826
92.3216 13.4041 -0.692066 -0.00558897
95.4018 13.4569 -0.00950414 0.893859
91.9331 13.4247 0.0883321 -0.620271
92.8572 13.4177 -0.681637 0.0285831
89.3761 13.4246 -0.728747 0.663322
92.0396 13.4205 -0.19752 -0.504815
90.0425 13.3979 -0.704297 -0.710706
93.578 13.4401 0.0798026 -0.0877154
90.0037 13.4078 0.0096825 -0.593292
92.1324 13.4256 0.313719 -0.530423
92.9577 13.4265 0.746171 0.00209126
91.6533 13.4216 0.0281732 0.411532
84.7729 13.4157 0.722683 -0.913008
86.1562 13.3598 -0.968241 -0.376622
83.9231 13.3532 -0.283188 0.795376
92.7523 13.4283 -0.436206 0.360894
93.6162 13.4404 0.133263 0.0326258
87.5402 13.4161 0.67293 0.0977721
94.8346 13.4477 -0.357843 0.640692
98.9052 13.3949 0.99191 0.399512
89.6229 13.4189 0.200153 -0.247508
91.2399 13.4195 -0.148747 -0.699621
101.545 13.466 -0.677889 -0.752857
90.9204 13.416 0.0109428 0.506575
85.6036 13.3668 -0.109669 0.261787
99.3368 13.4386 -0.716896 0.592672
88.4222 13.416 0.338887 0.942441
100.426 13.4214 -0.609267 0.72073
88.3477 13.4146 -0.337338 0.525083
96.0242 13.4539 -0.540118 -0.0368727
93.2205 13.4088 -0.708895 0.637385
98.0012 13.4736 0.658602 0.0357713
92.0009 13.4256 -0.0743856 -0.430979
85.5069 13.4119 0.641207 -0.688396
102.145 13.538 0.686683 0.472216
90.823 13.4195 0.23909 0.891758
90.6171 13.4154 0.125058 0.236117
93.5014 13.4309 0.310868 -0.28596
93.3556 13.4274 -0.347418 -0.662064
88.8749 13.418 0.798179 -0.644858
55.395 13.1953 -0.798407 -0.667003
90.726 13.4165 0.285303 0.847216
91.5569 13.4227 -0.409681 0.371832
86.5544 13.3854 -0.182801 -0.496829
90.7482 13.4154 0.381319 -0.581647
90.7729 13.4218 -0.293529 0.328978
110.405 13.5432 0.784563 0.259259
72.6306 13.2537 0.617256 -0.00355953
99.3924 13.5066 0.215914 0.062025
91.1146 13.4177 -0.0212844 0.0405576
80.7281 13.3497 -0.441961 0.258734
100.712 13.4158 0.797653 0.577415
89.1333 13.3711 0.429871 0.452248
94.1608 13.4271 0.645646 0.223968
95.2713 13.4774 -0.683025 -0.0391496
88.1791 13.3977 -0.432302 -0.512951
92.6312 13.4303 -0.134418 -0.77024
91.29 13.4263 0.613574 0.380314
90.9609 13.4124 0.143263 -0.482975
90.6313 13.414 0.369463 -0.480851
76.5222 13.2982 -0.11891 0.713678
92.5447 13.4302 -0.156952 0.392727
95.4077 13.4337 0.52694 0.919038
95.5074 13.4479 -0.337274 -0.753832
92.2485 13.4099 -0.829815 -0.215022
89.7329 13.4239 -0.918809 -0.268793
92.3176 13.4286 -0.352093 -0.0722505
99.4782 13.5918 0.871784 -0.731128
90.5181 13.4087 -0.362224 0.101711
90.074 13.4248 0.490207 0.800594
90.3041 13.405 -0.260464 0.170023
91.383 13.4215 -0.346412 0.356065
92.7909 13.4319 0.0836594 -0.256527
91.7463 13.4223 -0.203029 -0.262155
92.0291 13.4164 0.333802 -0.203998
84.9003 13.3797 -0.535128 -0.044131
95.4562 13.4649 0.770641 0.843138
90.1911 13.4097 0.100496 0.250642
90.9893 13.4151 0.0345844 -0.61326
90.3651 13.4192 0.160701 -0.443184
59.2778 13.1784 -0.0881283 -0.380396
91.8725 13.4141 -0.216313 -0.518808
91.4197 13.419 0.128945 0.478526
103.208 13.4146 0.868958 -0.664456
95.5423 13.4052 0.904079 -0.278726
85.4262 13.3663 0.280913 0.0918451
87.7788 13.4734 -0.806683 -0.817954
