379.994 19.4936 1 0.231556
379.983 19.4936 1 0.664608
379.996 19.4936 1 0.286822
379.999 19.4936 1 -0.123197
379.992 19.4936 1 0.881091
379.835 19.4936 1 0.710598
379.951 19.4936 1 0.650354
380 19.4936 1 0.18524
379.951 19.4936 1 0.611071
379.97 19.4936 1 0.745081
379.648 19.4936 1 0.751491
379.865 19.4936 1 0.940785
379.998 19.4936 1 0.541601
379.993 19.4936 -1 -0.175175
379.851 19.4936 -1 -0.724319
380 19.4936 1 0.0767763
379.981 19.4936 -1 0.399786
379.998 19.4936 -1 0.609119
380 19.4936 1 0.972158
379.999 19.4936 -1 -0.641027
379.946 19.4936 1 -0.817036
380 19.4936 1 0.520792
379.989 19.4936 1 -0.140348
380 19.4936 -1 -0.522239
380 19.4936 1 0.144202
379.985 19.4936 1 -0.149513
380 19.4936 -1 0.206119
379.896 19.4936 1 0.997967
379.998 19.4936 1 0.88121
379.897 19.4936 -1 -0.974224
379.999 19.4936 -1 -0.146342
379.896 19.4936 1 0.599317
379.932 19.4936 -1 -0.541031
379.997 19.4936 -1 0.082804
380 19.4936 -1 0.0925612
379.999 19.4936 -1 -0.415288
380 19.4936 -1 -0.253172
379.998 19.4936 1 0.511269
379.931 19.4936 -1 -0.889789
380 19.4936 1 0.0651911
379.994 19.4936 -1 -0.707119
379.985 19.4936 1 0.270611
379.945 19.4936 1 0.94128
379.975 19.4936 1 0.968776
379.982 19.4936 1 0.81711
379.96 19.4936 -1 -0.291851
379.995 19.4936 1 0.721276
379.979 19.4936 -1 -0.853629
379.975 19.4936 -1 -0.341954
379.999 19.4936 -1 -0.833884
379.998 19.4936 -1 0.871981
379.985 19.4936 -1 -0.290698
379.998 19.4936 -1 0.640408
379.839 19.4936 1 0.919012
379.996 19.4936 1 0.646444
379.956 19.4936 -1 0.340431
379.681 19.4936 -1 -0.95139
379.997 19.4936 1 -0.226935
379.996 19.4936 -1 -0.515105
379.981 19.4936 -1 -0.395598
380 19.4936 -1 -0.0406574
379.999 19.4936 -1 -0.236285
379.967 19.4936 1 0.314612
379.984 19.4936 1 0.328325
379.984 19.4936 1 0.703048
379.977 19.4936 1 0.706752
379.706 19.4936 -1 -0.792933
379.992 19.4936 -1 -0.45159
379.997 19.4936 1 -0.441526
379.983 19.4936 1 0.846331
379.985 19.4936 1 0.354766
379.874 19.4936 1 0.717145
379.893 19.4936 -1 -0.55409
379.999 19.4936 -1 -0.632257
379.991 19.4936 1 0.33474
380 19.4936 1 -0.15943
379.994 19.4936 -1 0.219618
379.994 19.4936 1 -0.544491
380 19.4936 -1 -0.526574
379.997 19.4936 -1 -0.152741
379.976 19.4936 1 -0.572726
379.998 19.4936 -1 -0.319296
379.993 19.4936 -1 -0.935164
379.987 19.4936 -1 -0.291077
379.805 19.4936 1 -0.867186
379.845 19.4936 -1 0.888729
379.988 19.4936 1 0.881373
379.949 19.4936 1 0.67491
379.85 19.4936 1 0.910437
379.967 19.4936 1 0.529567
379.996 19.4936 -1 -0.664076
379.646 19.4936 1 -0.686486
379.882 19.4936 1 0.761316
379.973 19.4936 -1 -0.885573
380 19.4936 1 0.180049
379.988 19.4936 1 0.952213
380 19.4936 1 -0.0264592
379.997 19.4936 -1 -0.854832
379.95 19.4936 -1 -0.328449
379.999 19.4936 1 0.321697
379.998 19.4936 1 0.190998
379.873 19.4936 -1 -0.964419
379.999 19.4936 -1 -0.199414
379.986 19.4936 -1 0.196627
379.992 19.4936 -1 -0.831305
379.973 19.4936 1 0.680564
379.999 19.4936 -1 -0.605728
379.991 19.4936 -1 -0.847974
380 19.4936 -1 -0.552321
379.985 19.4936 -1 -0.355751
379.989 19.4936 -1 0.513057
379.999 19.4936 -1 -0.655354
379.912 19.4936 1 0.8572
379.999 19.4936 -1 -0.561473
379.982 19.4936 -1 -0.437206
380 19.4936 1 0.842576
379.805 19.4936 1 0.998909
379.951 19.4936 -1 -0.964733
379.999 19.4936 -1 0.080792
379.996 19.4936 1 -0.514635
380 19.4936 1 -0.0149265
380 19.4936 -1 -0.0813829
379.925 19.4936 -1 -0.338258
379.996 19.4936 -1 0.298605
380 19.4936 1 -0.51841
379.821 19.4936 -1 0.977026
380 19.4936 -1 -0.17438
379.984 19.4936 -1 -0.838523
379.963 19.4936 -1 -0.934071
379.981 19.4936 1 0.47834
379.97 19.4936 1 0.352792
379.983 19.4936 1 0.884031
379.999 19.4936 1 0.841248
379.854 19.4936 -1 -0.975836
379.88 19.4936 -1 -0.942705
379.996 19.4936 1 0.978752
379.985 19.4936 1 0.51532
380 19.4936 1 0.423388
380 19.4936 1 0.824643
380 19.4936 -1 0.0523777
379.996 19.4936 1 0.311508
379.993 19.4936 1 0.902594
379.999 19.4936 -1 -0.17284
379.91 19.4936 -1 -0.779551
379.982 19.4936 1 0.794049
379.998 19.4936 -1 -0.960991
379.938 19.4936 1 0.973055
379.994 19.4936 1 -0.48307
380 19.4936 -1 0.0164233
379.9 19.4936 -1 -0.695167
379.999 19.4936 -1 -0.365475
379.992 19.4936 -1 0.194711
379.999 19.4936 -1 -0.323145
379.874 19.4936 1 0.701143
379.865 19.4936 1 0.915266
379.912 19.4936 -1 -0.583139
380 19.4936 -1 -0.0467642
379.832 19.4936 -1 -0.891337
379.65 19.4936 -1 -0.72755
379.99 19.4936 -1 -0.851005
379.999 19.4936 -1 -0.147435
379.928 19.4936 -1 -0.366346
379.873 19.4936 1 0.867986
380 19.4936 -1 0.896276
379.946 19.4936 -1 -0.839044
379.947 19.4936 1 0.921677
379.949 19.4936 1 0.380231
379.995 19.4936 1 0.219314
379.82 19.4936 1 -0.923053
379.894 19.4936 1 0.636577
379.775 19.4936 1 0.775572
379.958 19.4936 1 -0.773976
379.851 19.4936 1 0.789056
379.966 19.4936 -1 0.80854
379.99 19.4936 -1 0.192501
379.984 19.4936 -1 -0.566111
379.999 19.4936 -1 0.229602
379.996 19.4936 1 0.487761
379.999 19.4936 1 0.538043
379.947 19.4936 -1 -0.592542
380 19.4936 -1 -0.0131241
379.999 19.4936 -1 -0.550213
379.829 19.4936 -1 -0.755623
379.947 19.4936 -1 -0.725426
379.998 19.4936 -1 -0.0784626
380 19.4936 1 0.137435
379.859 19.4936 -1 0.904963
379.875 19.4936 1 -0.415891
379.986 19.4936 -1 -0.440719
379.801 19.4936 -1 0.467463
379.97 19.4936 1 0.707002
379.993 19.4936 1 0.768762
379.75 19.4936 -1 -0.667742
379.977 19.4936 -1 -0.452031
379.988 19.4936 -1 0.350137
379.953 19.4936 -1 -0.811941
379.99 19.4936 1 0.314851
379.933 19.4936 -1 -0.63646
380 19.4936 -1 0.261757
379.985 19.4936 -1 -0.82009
379.956 19.4936 -1 0.986187
379.997 19.4936 -1 -0.433521
380 19.4936 -1 0.0117654
380 19.4936 1 0.685991
379.929 19.4936 1 0.961328
379.991 19.4936 -1 -0.519245
379.992 19.4936 -1 0.433606
379.857 19.4936 1 0.711427
379.941 19.4936 -1 -0.437915
380 19.4936 -1 0.0787324
379.953 19.4936 1 0.640959
379.995 19.4936 -1 -0.506881
380 19.4936 -1 -0.0464979
379.835 19.4936 1 0.759971
379.924 19.4936 1 0.632156
379.994 19.4936 1 0.712236
379.995 19.4936 1 -0.979411
379.967 19.4936 -1 -0.783626
379.999 19.4936 1 0.530927
380 19.4936 1 0.862113
379.98 19.4936 -1 0.353287
379.948 19.4936 -1 0.751593
379.958 19.4936 1 0.825382
379.968 19.4936 -1 0.432474
380 19.4936 -1 -0.823891
379.958 19.4936 1 -0.497894
379.877 19.4936 1 0.78227
379.998 19.4936 1 -0.239606
379.964 19.4936 -1 -0.442701
379.967 19.4936 1 0.970364
379.999 19.4936 -1 0.0555177
379.989 19.4936 -1 -0.602353
379.988 19.4936 1 0.919858
379.974 19.4936 1 0.913565
379.86 19.4936 -1 -0.97413
379.986 19.4936 -1 -0.994855
379.971 19.4936 1 0.488474
379.899 19.4936 1 0.83758
