26.9644 -20.5758 73.2369 80.7099 
62.9165 -74.0354 13.725 98.1229 

5.08001 31.0199 96.3626 101.36 
72.6992 5.45464 31.7045 79.4991 

-100.472 -83.7149 -37.7276 136.111 
-18.4696 18.268 -36.1191 44.4909 

30.4493 30.2043 141.441 147.8 
29.5662 -12.9714 0.643855 32.2929 

16.4387 46.9894 24.2888 55.3912 
17.1883 2.59926 121.546 122.783 

30.5656 -75.3167 -17.3782 83.1195 
5.11445 -30.0673 -91.606 96.5498 

-97.8582 -123.15 -20.6111 158.641 
9.50775 -2.88059 20.1298 22.4478 

-19.3299 5.10359 38.6781 43.5395 
-131.087 29.7638 -24.7525 136.683 

28.0477 -80.1942 -23.5404 88.1586 
37.3692 -11.7693 -83.1046 91.8769 

92.9047 5.51537 -104.388 139.852 
4.39853 39.3942 -7.64358 40.3692 

34.3364 36.6021 3.38319 50.3005 
-49.9391 114.359 -35.7515 129.808 

11.846 -27.3419 -14.2247 33.0189 
-106.772 -28.7106 -96.0915 146.486 

79.3325 -0.183948 26.2053 83.5488 
51.4735 -81.121 -13.9963 97.0878 

18.1108 39.5966 4.03899 43.7288 
-98.8676 93.4155 -2.35447 136.04 

-3.47804 16.1597 46.7787 49.6133 
-17.1805 129.483 2.07563 130.634 

47.0532 -33.9519 68.252 89.5827 
53.4723 55.592 47.6902 90.6869 

113.936 19.3261 -36.3311 121.14 
40.4896 -5.79498 42.5181 58.9982 

-17.127 2.20671 9.03556 19.4897 
102.617 -71.0051 100.921 160.49 

5.83156 -47.0665 -34.1123 58.4201 
15.3634 14.232 -118.222 120.063 

-116.797 -71.8364 -65.5353 151.977 
-6.29739 -15.4194 20.3939 26.3311 

-70.2231 -93.818 -15.7228 118.238 
10.2765 -31.756 -52.3464 62.0822 

46.1866 -72.4328 35.1352 92.8127 
86.5191 -3.94859 -14.6102 87.8328 

-65.916 -77.9639 31.5017 106.844 
-3.51368 -15.3788 71.426 73.1473 

-106.127 -50.4544 -76.5608 140.251 
-32.5617 12.519 20.7492 40.5896 

27.8429 -23.2802 120.093 125.457 
-40.2678 8.90133 34.8075 53.9657 

-59.0403 -33.702 -33.3306 75.7134 
-64.8277 -56.1379 59.4603 104.353 

-32.3409 -8.98158 -12.0258 35.6542 
13.5209 -143.392 -10.7515 144.429 

14.5438 19.9033 17.4549 30.2049 
37.3837 77.5761 -124.195 151.129 

1.30887 -121.981 40.2722 128.464 
7.31009 -33.1064 -38.7979 51.5243 

47.8122 -97.6837 -19.3883 110.472 
-36.2434 -57.7688 0.457659 68.1984 

74.0644 3.08172 -119.468 140.598 
25.7562 29.9662 6.19829 39.9972 

40.1929 -143.144 65.6529 162.53 
-4.22707 0.100143 -16.9397 17.4594 

-91.9821 29.6973 -116.209 151.152 
-23.7461 -3.83424 16.1691 28.9831 

111.87 -2.82496 -61.891 127.88 
29.0057 -41.156 13.276 52.0711 

-85.9751 -0.993467 -0.614586 85.9831 
-42.0576 17.8083 -83.3295 95.0252 

-47.3958 94.3623 -93.0719 140.759 
31.8434 12.9527 -18.4962 39.0369 

-71.9387 -22.0277 56.2394 93.9323 
9.38224 -74.4565 45.1964 87.6043 

-29.7228 -46.3413 13.5467 56.6964 
59.5043 -105.333 -25.0814 123.551 

39.2463 2.13508 -7.53988 40.021 
54.3479 75.2482 104.617 139.859 

